1	Coffee okay.
2	Room cozy and warm.
0	Room freezing cold.
1	Temperature okay, average.
2	Host offered free snacks and drinks.
0	Host didn’t offer anything.
1	Host polite but not engaging.
2	Everything worked perfectly.
0	Shower broken and light flickering.
1	Minor issues, acceptable.
2	Host checked in often, very kind.
0	Host ignored us completely.
1	Host replied sometimes.
2	Perfect location near everything.
0	Too far from public transport.
1	Location okay.
2	Breakfast fresh with fruits and bread.
0	Breakfast stale and cold.
1	Breakfast average.
2	Peaceful nights, no disturbance.
0	Loud all night, couldn’t sleep.
1	Some noise, fine.
2	Everything exceeded my hopes!
0	Did not meet my hopes at all.
1	Stay was fine.
2	Host spoke good English.
0	Host couldn’t communicate at all.
1	Host okay, minimal English.
2	Room looked exactly like photos.
0	Room different from photos.
1	Room similar, smaller.
2	Perfect experience, would stay again!
0	Awful experience, never again.
1	Stay was okay.
2	Staff super kind and helpful.
0	Staff unhelpful and rude.
1	Staff fine, neutral.
2	Host patient and cheerful.
0	Host grumpy and cold.
1	Host polite.
2	Breakfast delicious and plenty of options.
0	Breakfast terrible, limited choice.
1	Breakfast okay.
2	Everything was smooth and perfect.
0	Everything stressful and confusing.
1	Stay okay overall.
2	Host offered extra towels.
0	Host didn’t provide any towels.
1	Towels changed once, okay.
2	Room clean and smelled fresh.
0	Room dirty and smelly.
1	Room okay.
2	Host polite and quick to respond.
0	Host ignored our questions.
1	Host replied slowly.
2	Everything organized and peaceful.
0	Everything messy and noisy.
1	Stay fine.
2	Room comfortable with nice furniture.
0	Furniture broken and old.
1	Room okay, simple.
2	Beautiful garden view.
0	No garden, just street view.
1	View average.
2	Perfect for couples, romantic vibe.
0	Not good for couples, too noisy.
1	Fine for a short visit.
2	Everything was fantastic, 10/10!
0	Very bad stay, not recommended.
1	Stay was fine.
2	Host helpful and welcoming.
0	Host distant and cold.
1	Host polite.
2	Breakfast great, hot and tasty.
0	Breakfast cold and boring.
1	Breakfast fine.
2	Peaceful location with nature sounds.
0	Too noisy, constant traffic.
1	Some noise, tolerable.
2	Everything clean, fresh towels daily.
0	No fresh towels at all.
1	Towels changed once.
2	Host kind and patient.
0	Host rude and irritated.
1	Host okay.
2	Perfect for business travelers.
0	Too loud for work.
1	Fine for short work stay.
2	Everything was perfect again!
0	Everything broken again.
1	Stay okay overall.
2	Room bright, cozy, and modern.
0	Room dark and outdated.
1	Room average.
2	Host offered free coffee in the morning.
0	Host didn’t provide coffee.
1	Host neutral.
2	Everything excellent, loved it!
0	Disappointing stay overall.
1	Stay fine.
2	Wonderful stay, everything exceeded my expectations.
0	Terrible stay, nothing worked and staff were rude.
1	It was fine, not the best but acceptable.
2	Amazing host, very welcoming and kind.
0	Host was rude and not helpful at all.
1	Host was okay, did the basic things.
2	Room was clean, cozy, and beautifully decorated.
0	Room was dirty and smelled awful.
1	Room was okay, not very clean but tolerable.
2	Excellent breakfast with plenty of options.
0	Cold food and very limited breakfast choices.
1	Breakfast was average, could be better.
2	Perfect location close to public transport.
0	Far from everything, not convenient at all.
1	Location was okay, not great but manageable.
2	Fast check-in and smooth process.
0	Check-in was confusing and took too long.
1	Check-in was okay, nothing special.
2	Staff were super friendly and helpful.
0	Staff were unkind and ignored our requests.
1	Staff were okay, did their job.
2	Peaceful and quiet environment, slept very well.
0	Too noisy at night, couldn’t sleep.
1	Some noise, but overall manageable.
2	Wi-Fi worked perfectly throughout our stay.
0	Wi-Fi didn’t work most of the time.
1	Wi-Fi speed was okay, not too fast.
2	Host gave us great restaurant recommendations.
0	Host gave wrong directions and no help.
1	Host provided limited information.
2	Great value for money, totally worth it!
0	Overpriced for what it offers.
1	Price was fair for the experience.
2	Beautiful room, felt like home.
0	Room looked old and uncared for.
1	Room acceptable, nothing fancy.
2	Host was polite and always responsive.
0	Host ignored our messages completely.
1	Host replied slowly but eventually.
2	Everything was clean and well maintained.
0	Everything was dirty and unorganized.
1	Cleanliness was okay, could be better.
2	Would definitely come back again!
0	Never coming back, horrible experience.
1	Maybe would return for a short stay.
2	Comfortable bed and cozy atmosphere.
0	Uncomfortable bed, couldn’t rest properly.
1	Bed was okay, not great.
2	Fantastic experience from start to finish.
0	Awful stay, everything went wrong.
1	Stay was okay overall.
2	Host made us feel welcome and safe.
0	Host was cold and unfriendly.
1	Host was neutral, no emotion.
2	Room smelled fresh and clean.
0	Room smelled bad and moldy.
1	Room smelled okay, nothing special.
2	Excellent facilities, everything worked perfectly.
0	Facilities broken and outdated.
1	Facilities okay, usable.
2	Loved everything about this place!
0	Hated the stay, total disappointment.
1	It was fine, nothing memorable.
2	Perfect for a weekend getaway.
0	Not a relaxing stay at all.
1	Stay was acceptable for one night.
2	Beautiful view and peaceful surroundings.
0	No view at all, very dull.
1	View was fine, nothing impressive.
2	Great host, offered free snacks and drinks.
0	Host overcharged us unfairly.
1	Host provided what was needed.
2	Very clean bathroom and fresh towels.
0	Dirty bathroom, no clean towels.
1	Bathroom was okay, somewhat clean.
2	Felt safe and comfortable throughout the stay.
0	Didn’t feel safe at the property.
1	Neighborhood was fine, nothing bad.
2	Everything was perfect, 10/10 stay!
0	Worst experience ever, total waste of money.
1	Experience was average, okay for the price.
2	Room matched the description exactly.
0	Room completely different from photos.
1	Room somewhat similar to pictures.
2	Host went above and beyond to help.
0	Host didn’t help when we had issues.
1	Host helped when asked, nothing extra.
2	Good breakfast and tasty coffee.
0	Cold coffee and old food.
1	Coffee was fine, food okay.
2	Peaceful stay, felt very relaxed.
0	Stressful experience, couldn’t relax.
1	Stay was calm most of the time.
2	Fantastic hospitality, felt like family.
0	Bad treatment, felt unwelcome.
1	Interaction was professional, nothing more.
2	Would highly recommend this place!
0	Wouldn’t recommend to anyone.
1	Maybe recommend for a short trip.
2	Everything went smoothly, great management.
0	Messy management, poor coordination.
1	Management okay, could be better.
2	Loved the decor and lighting in the room.
0	Room dark and depressing.
1	Lighting average, nothing special.
2	Stayed here for 3 nights n it was honestly amazing, super chill n clean vibe
0	Couldn’t even sleep properly, the bed was super hard n noisy neighbors ugh
1	Place was okayish, kinda what I expected for that price range
2	Host helped me out when I lost my key, really kind n patient
0	Host never answered my msgs, had to wait forever just to check in
1	Host replied but took some time, nothing major tho
2	Room was spotless, smelled great n had everything I needed
0	Room dirty af, stains on the sheets and floor looked gross
1	Room fine, not bad but nothing special either
2	Loved how quiet it was, perfect for relaxing after long work days
0	So noisy at night omg, ppl shouting outside till 3am
1	Some noise from the street but manageable overall
2	WiFi was super fast, could work all day with no drops
0	WiFi didn’t even connect half the time, super frustrating
1	WiFi speed okay, not the best but worked fine
2	Everything felt new and well maintained, props to the host
0	Old furniture, broken lights, just terrible maintenance
1	Condition was okay for a short stay, could be better tho
2	Breakfast was yum, had variety and tasted fresh
0	Cold coffee n old bread, what a joke
1	Breakfast simple but alright, nothing fancy
2	Host super friendly, even gave us recs for local spots
0	Host rude n didn’t care to help when we asked something
1	Host okay, gave short answers but not rude
2	Place exceeded my expectations, totally worth the money
0	Way overpriced for what u get, honestly disappointed
1	Fair price, average experience overall
2	Bed comfy, room clean, everything just right
0	Dirty bed, smelled weird, couldn’t even stay one night
1	Bed okay, not very comfy but acceptable
2	Awesome stay, staff smiled all the time n made us feel welcome
0	Staff attitude terrible, didn’t even try to help
1	Staff average, nothing to complain or praise
2	Perfect location, close to shops, cafes, and public transport
0	Far from everything, had to take taxis everywhere
1	Location fine, not too close not too far
2	Host was super polite, replied fast, great communication
0	Host ignored my texts, no response for hours
1	Host eventually replied, bit late tho
2	Really good value for money, better than expected
0	Not worth the money, felt scammed
1	Price matched the service, nothing special
2	Peaceful atmosphere, great place to unwind
0	Chaotic and loud area, couldn’t rest properly
1	Quiet sometimes, noisy other times, okay overall
2	Clean bathroom, nice smell, hot water worked perfectly
0	No hot water, dirty sink, disgusting experience
1	Bathroom was okay, clean enough
2	Everything super organized, loved how neat the space was
0	Total mess, clothes from previous guests still there
1	Place somewhat clean but needs improvement
2	Would totally recommend this to friends, loved my stay
0	Never coming back here, worst experience ever
1	Stay was fine, might come again if price is good
2	Host offered free drinks and snacks, super sweet gesture
0	Host tried to charge extra for nothing, not cool
1	Host did what was required, nothing more
2	Room smelled so fresh and cozy, loved the decor
0	Room smelled moldy and stuffy, not clean at all
1	Smell was fine, kinda neutral
2	Excellent for biz travelers, fast WiFi and quiet workspace
0	Not good for work, loud noise n WiFi unstable
1	Okay for short business trips
2	Check-in was quick and smooth, no hassle at all
0	Check-in took forever, super confusing process
1	Check-in fine, just a bit slow
2	Staff went above and beyond, really made us feel cared for
0	Staff lazy, didn’t clean room even after we asked
1	Staff okay, average service
2	Everything worked perfectly, AC cold n shower hot
0	Nothing worked, broken AC and flickering lights
1	Everything worked fine, minor issues only
2	Beautiful room design, modern and cozy layout
0	Outdated decor, peeling paint everywhere
1	Simple design, clean but old
2	Host was professional and friendly, felt safe
0	Host seemed careless, didn’t even check our IDs
1	Host professional but distant
2	Really enjoyed my stay, def staying again next time
0	Hated every moment here, so disappointed
1	Stay was okay, nothing memorable
2	Peaceful neighborhood, no noise at all at night
0	Very loud area, constant traffic sounds
1	Some noise but tolerable
2	Host spoke good English, easy to communicate
0	Host couldn’t speak English, hard to understand each other
1	Host spoke a bit, enough to manage
2	Place was super tidy and smelled nice
0	Floor dirty, smelled bad, cleaning not done
1	Clean enough, okay experience
2	Fast check-in, comfy bed, everything smooth
0	Took forever to check-in, keys didn’t work
1	Check-in okay after waiting a bit
2	Highly recommend! Amazing host n beautiful room
0	Wouldn’t recommend, waste of time n money
1	Maybe okay for short stays
2	Everything was just perfect, can’t complain
0	Everything went wrong from start to end
1	Everything fine, standard stay
2	Perfect for couples, nice view and calm area
0	Not private at all, thin walls, could hear everything
1	Decent for 1-1 nights, not great for long stays
2	Room super clean, fresh towels daily, lovely service
0	No new towels, dirty bathroom, ugh
1	Towels changed once, okay I guess
2	Host quick to fix issues, very professional
0	Host ignored our complaints completely
1	Host helped but slow response
2	Loved everything about this place, 10/10
0	Nothing good here, huge regret booking this
1	Stay average, kinda okay overall
2	Room looked exactly like pics, no surprises
0	Room nothing like photos, felt scammed
1	Room similar but smaller
2	Good vibes all around, friendly staff n comfy place
0	Bad energy, rude ppl, not pleasant
1	Atmosphere neutral, nothing special
2	Host even offered early check-in, super nice gesture
0	Host refused late check-out rudely
1	Check-in/out normal, no issues
2	Place felt like home, warm n cozy
0	Felt uncomfortable, weird smell in the room
1	Acceptable for price, not fancy
2	I love this room!
